"","score","review","writer","time"
"4450","7","육아에서 벗어나 자신의 삶을 찾아가려는 엄마의 마음과도 같은  ","다크아트(etp8****)","2019.07.02 16:24"
"4451","7","관람객나름 재밋고 짠한? ㅎㅎ  ","asdasdasd23(dlad****)","2019.07.01 12:45"
"4452","7","우디가 보니에게서 발길을 돌이키는 그 순간의 짜릿함. 이제 진짜 이야기를 한번 해봅시다.  ","아나킨(sehy****)","2019.07.01 12:32"
"4453","7","기대했던 것보다는 솔직히 아쉬운 점이 많았다. 그래도 우디의 해피엔딩으로 끝나서 다행이었음.  ","jfla****","2019.06.30 22:15"
"4454","7","관람객아이들이 좋아할거같아요  ","juli****","2019.06.30 19:54"
"4455","7","장난감들이 사람들을 조종하는것같은  기분도 좀 들었음 어렸을때보다 감정이 무뎌진건지,, 막 공감되고 웃기고 그러진 않았음....!!  너무기대했나ㅠㅠ  ","예비이(1004****)","2019.06.30 19:37"
"4456","7","2프로 부족하다.영화보는 내내 응?의 연속. 처음과 마지막 씬에서 눈물 찔끔. 이렇게 개연성 없이 4편까지 끌고가도  캐릭터빨 덕분에 이렇게 감동적일수 있구나를 알게해주는 영화. 3편은 닫힌결말 같고 4편은 열린결말 같다. 우디는 과연 행복할까?  ","달달(wind****)","2019.06.30 17:00"
"4457","7","관람객이때까지의 토이스토리 중에서는 가장 지루하게 봤지만 확실히 끝난다는 느낌이 들어서 영화 내내 짠했습니다.  ","mt58****","2019.06.30 12:48"
"4458","7","관람객그럭저럭 무난했다. 끝난줄 알았던 영화의 케릭터를 보는 반가움은 있었지만 뻔한 스토리는 이젠 좀 질리지. 하지만 마지막은 새로운 케릭터와 스토리가 나올 수 있는 결말이라 좋았다. 마지막이 아니라면...  ","소울(dora****)","2019.06.28 00:14"
"4459","7","지옥의 솜뭉치가 웃겼ㄷㄱㆍ  ","Hanna(xisc****)","2019.06.27 21:32"
"4460","7","슬프진 않던데... 아무도 안울던데...  그냥 재밌던데... 눈물 어쩌구한  한줄평은 뭐야? 갱년기신가....  ","잇쿵(roam****)","2019.06.27 00:06"
"4461","7","관람객아이가 엄청 재밌었다네여 우리말 녹음으로 봤어여  ","icserve(klim****)","2019.06.26 16:49"
"4462","7","토이스토리 트릴로지를 너무나도 사랑했었기에 아쉬움이  컸다  ","김크크(mxzk****)","2019.06.26 11:48"
"4463","7","졸잼인증잉에요 완전 잼써  ","aptl****","2019.06.25 19:40"
"4464","7","관람객Of the toy, by the toy, for the toy.  ","김경훈(kkk3****)","2019.06.24 21:26"
"4465","7","관람객재밌어요 감덩 잼재미ㅠ  ","손지원(jiwo****)","2019.06.24 13:49"
"4466","7","무비 스토리는 계속된다  ","렌(kyun****)","2019.06.22 20:15"
"4467","7","볼만햇습니다 근데 저도 어른이됏는지 어렸을때받은느낌은 못받았네요?  ","옷고취미(jl14****)","2019.07.06 17:56"
"4468","7","끝부분에 너무감동적이고 새 삶 찾는 우디의 모습이 보기좋았지만... 중간에 너무 끌었다 그부분 좀 지루했다  ","gwee****","2019.07.06 10:24"
"4469","7","시험 끝나고 첫영화 기대를 많이했나 ㅜ  ","ey7e(rudg****)","2019.07.04 23:22"
"4470","7","줜나 지줫대로 살아도 모두가 사랑해주는 우디 같은 사람이 되기  ","수정과(kjs2****)","2019.07.04 20:04"
"4471","7","그냥 볼 만해요평점이 왜 이렇게 높은지 모르겠어요  ","liao(tjdr****)","2019.07.04 14:43"
"4472","7","관람객4편 평이 워낙 좋아서 1,2,3편을 연달아 챙겨보고 극장가서 봤는데 3편 보다는 덜한 느낌! 4편에선 우디 스스로의 삶을 향해 나아갔으면-하는 메시지를 표현하고 싶었던 거 같다.  ","dpwl****","2019.07.04 12:42"
"4473","7","관람객괜찮은데. 기대만큼은 아니고 볼만  ","보리양(bbol****)","2019.07.01 20:42"
"4474","7","여러모로 아쉬웠다. 기존 캐릭터들의 발란스 붕괴, 전개나 결말도 모두.  ","단호박(floo****)","2019.06.30 23:39"
"4475","7","토이스토리 번외편 느낌이 강해요  ","박도원(pdow****)","2019.06.29 11:30"
"4476","7","관람객 제 마음속에 엔딩은 3편으로 할게요..그 결말이 우디에게 행복한 결말인지도 모르겠구요,  토이스토리가 주는 장난감의 의미도 4편에선 무시 된 것 같아 슬펐어요.  ","cetn****","2019.06.27 15:50"
"4477","7","관람객전편들에 비해 구성이 좀 아쉽긴 하지만 진보된 그래픽과 우디를 보내주는 주제가 행복했어요  ","홍준기(wnsr****)","2019.06.25 01:21"
"4478","7","우디의 마지막이 너무 암울하다.앤디가 그리워  ","카게야마토비오(love****)","2019.06.23 15:46"
"4479","7","우디가 처음으로 선택한 진정한 마음의 주인  ","후아유(juan****)","2019.06.21 22:00"
"4480","7","좋긴한데 3에서 끝났으면 더 좋았을듯...그리고 일반관객이 아닌 우디를 보며 기다린 토이스토리 팬들에게 보내는 헌정영화  ","cktp****","2019.06.25 22:52"
"4481","7","개인적으론 3편에서 완벽한 엔딩이 이루어졌다고 생각하기 때문에 굳이 이 4편이 필요했나란 생각이 듬. 보고나니 역시나.. 디즈니X픽사 작품이니 재미가 없진 않지만 인기 시리즈를 억지로 이어나간 비지니스의 희생양이 된 느낌.  ","sosso(min4****)","2019.06.21 16:42"
"4482","7","괜찮았긴 했는데 뭔가 싱거운거 같은...  ","maje****","2019.06.20 17:40"
"4483","7","전형적인 디즈니스토리.. 우리 토이들의 매력 디어디갔니 ㅠㅜ  ","chwn****","2019.06.21 19:03"
"4484","7","항상 실망시키지 않는 가슴 찡한 교훈. 그러나 재미와 스케일은 조금 떨어진다.  ","블랙버드(sole****)","2019.07.06 19:38"
"4485","7","보 핍이 떠난 이유를 들려준 것과 이전 시리즈나 단편 애니메이션에 나왔던 캐릭터들니 까메오나 단역으로 출현. 이 점은 팬서비스를 충족해주었다. 허나, 분명히 앤디가 보니에게 우디를 그렇게 부탁했는데 그냥 무시하고 내팽개치더니 없어져도 아무렇지 않는다.  ","에베베베베(mmka****)","2019.07.06 14:39"
"4486","7","세상이 널 버렸다 생각는가? 세상은 널 가진 적이 없다.  ","453(kang****)","2019.07.06 01:02"
"4487","7","3편만큼 못했다. 디즈니가 페미니즘 강박에 시달리는 듯.  ","windleaf(ch69****)","2019.06.30 23:32"
"4488","7","관람객3편이 명작이다. 3편보다 못하다. 하지만 재미있었다. 5편을 위한 교두보  ","박주희(pjhz****)","2019.06.25 10:06"
"4489","7","전 7점. 남친은 9점. 과거와 현재에 인연에 대한 고찰, 이별에 대하여 받아들이는 성숙한 정서 함양 등을 위하여 아이들도 학부모도 어른도 보면 좋을 영화. 개비랑 벤슨 전 무서웠어요 ㅠ  ","dhocuqhsi(pyju****)","2019.06.24 17:39"
"4490","7","관람객재미있고 웃기나 남는건 사실 별로 없는 그런 오락 영화  ","hs25****","2019.06.27 23:30"
"4491","7","3과 다른 감동과 깨달음을 주었지만, 약간 답답함과 개연성에 문제가 있다고 생각  ","민치킨(ksg3****)","2019.06.24 18:57"
"4492","7","관람객유치원생용   보기좋아요  ㅎ  ","빙고(yjyj****)","2019.06.23 14:27"
"4493","7","토이스토리를 처음 접한 사람으로써 결말엔 감동보단 아쉬움이 남았다  ","별자리(hwan****)","2019.06.21 19:13"
"4494","7","캐붕.. 그리고 토이스토리 메인 주제도 갑자기 바뀌고.. 팬으로써는 조금 실망했네요  ","트와이(jwon****)","2019.06.23 13:59"
"4495","7","여캐에 서사 주는 거 좋다 진짜. 근데 우디=정의감이었는데 민폐캐에 여캐에 얹혀가게 만들어버리는 거 뭐냐...  앞에선 웃으면서 봤는데 결말보고 곱씹을수록 내 추억과 동심을 다 부셔버린 느낌 .. 영화자체는 ㄱㅊ 토이스토리를 생각하면 이럴 수 없음  ","달덩이(kimm****)","2019.06.21 00:51"
"4496","7","오늘 조조로 6살 딸이랑 보고 왔어요~퀄리티는 좋았는데 내용이나 재미는 완전 강추할 정도는 아니에요. 그리고 저 눈물 진짜 많은데 하나도 눈물 흘릴 부분이 없었는데..ㅡㅡ;;; 손수건 웬말.  ","해세다(uplo****)","2019.06.20 11:41"
"4497","7","그냥 아동 영화....  ","ojh6****","2019.06.27 03:13"
"4498","7","재미는 있지만 토이스토리 시리즈란걸 생각하면 기대이하임  ","ku03****","2019.06.21 17:42"
"4499","7","솔직히 좀 뻔하디 뻔한 스토리고 우디도 여전히 민폐덩어리지만 나름 괜찮음.  ","싱가뽀이(inco****)","2019.07.01 21:57"
"4500","7","기대를 많이해서 그런지 몰라도.. 기대이하였네요.  ","부엉이(gfas****)","2019.06.21 21:24"
"4501","7","우디야 행복해야 돼!!  ","파랑1(diad****)","2019.06.21 12:56"
"4502","7","영화는 최고였습니다 근데 꼭 그렇게 놀래키는 장면을 몇번이나 넣어야 했나 의문스럽네요 간떨어질뻔 했습니다..  ","서머우승은담원(joke****)","2019.06.29 00:39"
"4503","6","나는 토이스토리3가 내 맘속에 엔딩할래, 어느 포인트가 슬프다는건지 잘 모르겠다  ","SOON(funn****)","2019.06.20 22:12"
"4504","6","토이스토리는 3에서 끝내야 했다. 만회하려면 앤디 만나러 가는 스토리 뿐....  ","abc(eunb****)","2019.06.22 18:38"
"4505","6","이번 빌런은 개비개비가 아니고 보니.  그리고 충분히 재밌었지만.. 3편만큼은 아님. 어디가 눈물콧물을 쏙 뺀다는건지..찡~한장면은 있어도 팝콘통에 눈물 채울만큼의 격렬한 슬픔과감동의 씬은 없음..엔딩도 찝찝.  우디와 모든친구들은 항상 함께인게 좋음  ","토수니(hebi****)","2019.06.24 01:26"
"4506","6","우디 앤디한테 돌려주세요  ","놀자(give****)","2019.06.21 20:34"
"4507","6","신인 감독의 역량부족인가 존 라세터의 부재 때문인가... 토이스토리를 1편부터 본 사람이라면 어디선가 많이 본 전개와 용납할 수 없는 엔딩을 보게 될 것이다  ","스컬리(skul****)","2019.06.23 22:37"
"4508","6","솔직히 전 실망했습니다확실히 명작이긴 하지만 느린 스토리 전개에 케릭터 붕괴무엇보다도 결말 부분이 매우 아쉬웠습니다뭐랄까 억지로라도 여운을 남기려는 느낌?  ","lime****","2019.06.23 23:10"
"4509","6","팬 입장으로서 솔직히 캐릭터가 완전히 바뀐 기분입니다.. 보핍은 그렇다치는데 버즈랑 우디가...전편에선 용맹하고 의리있는 캐릭터였던 버즈는 무슨 바보 개그 캐릭터로 만들어놓고..버즈랑 우디의 우정이 몇년인데 이별장면이 그게 끝이라고..?  ","물멜론(suji****)","2019.06.27 00:26"
"4510","6","무매력이 되어버린 캐릭터들, 기억에 남지 않는 스토리, 당혹스러운 결말 내가 알던 토이스토리가 아닌것같다  ","박민서(kjms****)","2019.06.22 02:46"
"4511","6","갑자기 우디랑 생이별하는것 같아서 너무 마음이 안좋아요. 3처럼 다같이 똘똘 뭉쳐서 행복했으면 좋겠어요. 픽사 영화 평점에 10점을 주지 않은적은 처음이네요. 언제나 함께하는 패밀리였는데, 우디가 다시 친구들 곁으로 돌아와야한다고 생각해요.  ","mini****","2019.06.24 20:56"
"4512","6","기대를 너무 많이했나 ㅠㅠ 전작에 비해 별로였음  ","송코코(love****)","2019.06.23 19:04"
"4513","6","재밋는데 보니캐릭터 진짜 짜증나네... 3편에서는 오만 불쌍한 표정으로 앤디한테서 우디 가져가더니 결국 잊혀지게 둬버리네 ㅡㅡ  ","오늘뭐먹지(kmy5****)","2019.06.24 07:40"
"4514","6","재밋지만 3편에서 끝났으면 하는 아쉬움이. 장난감은 애들한테 기쁨을 줄때 의미 있다는 우디는 홀랭 자기인생 찾아가고, 보니는 앤디가 우디 잘 챙겨달라 한말은 잊고 우디 내팽겨치고ㅋ 보는 갑자기 나와서는 요즘 유행하는 페미쿼터 드러내서 보기 불편했음..  ","Jimmy(wang****)","2019.06.23 16:58"
"4515","6","토이스토리4라고 하기에는 부족하고 뉴에피소드 보니편 딱 그정도...너무 아쉽다ㅠㅠ  ","sw_m****","2019.06.24 00:50"
"4516","6","관람객생각외로 지루했습니다  ","lion****","2019.06.23 23:34"
"4517","6","전작의기대치에 비해 모든것이 평범함.  ","7hoo****","2019.06.22 00:41"
"4518","6","이대로 끝내기에는 미안하다고 생각하지도 않나... 빠른시일에 5 만듭시다.. 2010년에 3가 나왔다니 믿겨지지가않음... 진짜 적어도 2014년도로 봤는데 9년이 지났다니.. 5만들어서 기존멤버들 분량도 늘리고 앤디도 보고해요 ㅠ  ","찬란한미래(dlqu****)","2019.06.24 00:45"
"4519","6","3편에서 끝냈어야했다ㅠ  ","jtso****","2019.06.28 16:40"
"4520","6","3보다 낫다고? 절대 아니다. 볼만한 영화 그 이상 그 이하도 아닌 뻔한 전개의 동화일 뿐  ","애산이(yih0****)","2019.06.23 23:46"
"4521","6","다 같이 돌아갈 줄 알았는데 사랑 때문에 정녕 떠난거니..  ","은후이(glor****)","2019.06.23 21:58"
"4522","6","왜 굳이 완벽한 결말을 가만두지 못하고 4를 만들어서, 이런 결말로 끝나게 했냐.... 왜 기존 캐릭터를 안쓰냐, 왜 신캐만 나오냐, 왜 우디랑 버즈랑  제시를 헤어지게 만드냐 이 나쁜 놈들야ㅠㅠ 그렇게 결말을 만들어야 속이 후련했냐!!!  ","스마일(ia11****)","2019.06.26 23:07"
"4523","6","글쎄... 피날레로선 너무 아쉽고 급전개에 안전한 스토리인듯 어디서나 만들 수 있는 그런. 픽사 디즈니만의 이야기를 풀어나가는데는 부족한 영화  ","LukasK(sodh****)","2019.06.26 11:36"
"4524","6","관람객오랜만에 나온 거라서 많이 기대하고 봤는데..조금 아쉬운 부분이 많네요..  ","sun2****","2019.07.02 13:09"
"4525","6","관람객기대를 너무많이 했나봐요.보다가 졸다가 보다가 졸다가..  ","천사케케(1004****)","2019.07.01 19:46"
"4526","6","4가 나온다는 소식에 무척이나 기대했었지만, 다보고나니 즐거우면서도 3에서 멈췄는게 좋았을거같았다는 생각도 든다.  ","자밤(qja1****)","2019.06.25 00:59"
"4527","6","원을 어렸을때 본사람은 4가 만족스럽지 않을겁니다.  ","pcw3****","2019.06.27 22:05"
"4528","6","1,2,3 편에 대한 애착을 가지고 있는 팬은 보면 안됨. 내 우디 내 버즈 어디갔어.... 쟤네 아님; 딴 애들은 다 어디갔어.... 기존 토이스토리 시리즈 특유의 재미도 굉장히 덜함. 안 본 뇌 삽니다.  ","또이(13ma****)","2019.07.01 23:51"
"4529","6","솔직히 넘 유치하고 이제 성인이어서 그런지 정서가 좀 안 맞는다 ㅠㅠ 그냥 그랬음.. 영화관에서 1인 14000원 보기엔 아깝고 나중에 다운 받아서 몇 천원 정도로 보기 적당함  ","캐서리나(yeh0****)","2019.06.25 20:33"
"4530","6","비쥬얼은 좋으나 스토리는 조금 아쉬움  ","임유정(gree****)","2019.07.02 13:09"
"4531","6","토이스토리를 정말 좋아하는 한 명의 관객으로서 실망이 컸습니다. 이번 편은 렉스, 슬링키, 알린 등 소중한 친구들이 거의 언급되지 않더군요. 포키의 이야기는 굉장히 흥미롭고 좋았습니다만, 이후의 카니발에서 있었던 스토리는 너무 억지였던거 같네요.  ","안호선(syll****)","2019.06.30 00:55"
"4532","6","기대가 커서인지 완전 실망 ㅠㅠ그래도 초등 우리 애들은 좋았다고...  ","그레이스(wond****)","2019.06.29 01:11"
"4533","6","그냥 솔직히 3편에서 끝냇어도 됫을... 그냥 너무 기대해서 그런가 나이가들어서 그런가 ㅜㅜ 뭔가 옛날 감성이 아니엇다 ㅠㅠ 아쉽  ","이현경(choi****)","2019.06.25 20:36"
"4534","6","관람객3에서 끝났으면 더 좋았을 것 같은데  ","안현아(faux****)","2019.07.02 17:06"
"4535","6","""장난감은 아이들과 함께 놀아야 행복하다"" 라는 시리즈의 주제를 부정하는  엔딩. 그리고  보핍을 통해 페미니즘을 주입시키기 위해 우디를 민폐역으로 전락 시킨 건 적절치 못한 처사였다.  ","마리와나(whwo****)","2019.06.29 21:07"
"4536","6","작은 재미는 있었어요... 큰 스토리는 그다지 매력적이지 않았던 ㅠㅠ  ","도토리(newm****)","2019.07.06 02:10"
"4537","6","토이스토리3는 9년 전에 눈물 흘리며 정말 재밌게 봤었는데... 이번에는 너무 아쉽더라구요. 좀 지루했습니다. 웃음코드에도 공감 안 되고.  ","릴리아07(jsw8****)","2019.06.27 08:32"
"4538","6","보니야 그럴거먼 앤디한테서 우디 뺏지나말지! ㅠㅠ 앤디덕후 우디야 엉엉  ","뀨(sele****)","2019.06.22 23:08"
"4539","6","3편으로 마무리 짓는게 더 나았을듯. 4편이 나쁜건 아닌데 기대에는 많이 못미치고, 분명히 5편 또 나옵니다. 그러면서 6, 7편 질질 끌고...  ","공덕시장(addi****)","2019.06.23 11:05"
"4540","6","킬링타임용 기대하고 보지말것  ","밍밍이(shg9****)","2019.07.03 22:07"
"4541","6","기대한만큼 아쉬운게 많은 4시리즈..ㅠㅠ  ","12fa****","2019.07.03 13:10"
"4542","6","장난감을 하나하나 아끼던 보니는 숟가락이나 좋아하고있고 카리스마있던 버즈는 멍청해지고 계획적이던 우디는 앞뒤안가리고 나머지 친구들은 병풍이나 되버리고...이건 그냥 우리가 알던 토이스토리는 3에서 끝나고 완전 다른세계의 토이스토리이야기.  ","E G(smil****)","2019.07.01 09:36"
"4543","6","4는 1,2,3에 비해 앤디에만 집중되어있는 영화.  ","SIGNIEL(love****)","2019.06.30 01:14"
"4544","6","많이 기대했는데 못미치네요..딱 3편까지가 좋았어요 ㅋㅋ스토리 전개가 별로네요ㅜ그래도 간만에 추억을 떠올리게해줘서 고마움ㅎㅎ  ","뉴요커(gmlt****)","2019.06.26 21:05"
"4545","6","볼만은 했지만 3 만큼의 재미와 감동은 없었음  ","단아한베짱이(mgjo****)","2019.06.26 00:43"
"4546","6","관람객한번씩 와닿는 글들이 참 좋았다  ","문정(rkan****)","2019.06.25 02:14"
"4547","6","우디야 돌아와.. 우리 곁으로  ","꼬우거누(dwgw****)","2019.06.24 01:11"
"4548","6","재밌긴 한데 기존에 구축해온 캐릭터성이 모두 일거에 무너지고 말았다. 솔직히 실망이다.  ","춤추는물만두(endl****)","2019.06.29 21:56"
"4549","6","솔직히 재밌는지는 모르겠던데..  ","lliliiiII(hhid****)","2019.06.26 10:40"
"4550","6","보니란 아이가 좀 그렇네요 ~앤디만큼 애착이 생기지 않네요 주변친구들은 나오지도 않고 ㅠ 떠난다는 결말이 의아했지만 우디가 행복하기를 빕니다  ","Rimi(miso****)","2019.06.23 16:21"
"4551","6","관람객기대를 많이 해서 그런지 좀 아쉬움이 남는 영화  ","soar(hyun****)","2019.06.27 11:06"
"4552","6","새로운 장난감 위주의 스토리가 되다보니 오히려기존 장난감들의 비중이 너무적어 아쉬웠음. 렉스, 포테이토, 슬링키는 배경 수준ㅜ  ","꺅(tjdd****)","2019.06.25 22:23"
"4553","6","3편 엔딩이 최고였다...  ","포커페이스(jcha****)","2019.06.23 10:41"
"4554","6","우디, 버즈를 다시 볼 수 있어서 좋은 것만 빼면 남는게 없는 영화. 3편의 결말에 매우 만족했던 한 사람으로서 4편의 결말은 1도 공감이 안간다. 5편은 장난감나라가 나오려나?  ","76h66t(euno****)","2019.06.23 14:42"
"4555","6","솔직히 밑에 평점 다 울었다고 하는데.. 그닥 울 정도는 아니였음 .. 동심을 찾고싶으면 보는 영화? 딱 그정도임  ","윤도선(dlwl****)","2019.06.20 22:42"
"4556","6","픽사가 늘 그랬듯 기본적인 재미는 있음. 그러나 친구를 소중히 여기던 우디는 사라지고 노년의 은퇴한우디를 만나는 느낌.. 1-3편에서 전달한 메세지를 중복하지않기위해 더 나아간 이야기를 하긴 했으나 끼워맞추기 느낌이 강해서 감동은 없음  ","91ri****","2019.06.22 00:22"
"4557","6","관람객나는 동심파괴 되었나보다... 별루  ","imei****","2019.07.03 12:11"
"4558","6","관람객나 디즈니 빠순인데 왜 그냥 그랬지...살짝 졸리기도  ","Lindsay(kcw1****)","2019.07.02 14:25"
"4559","6","관람객의리로 보는 영화...어쩌면 내용이 산으로 가는 것같은  ","김현우(vanp****)","2019.07.01 15:13"
"4560","6","3 2 1 4 순으로 재밌음. 개연성 개나 줘버렸고시대 트렌드를 쫒다, 토이스토리 자체가 휘청거린듯 .장난감들의 긴장감은 전혀 없음. 빌런도 버즈도 기존 장난감들의 비중이 아쉬웠음계속 앤디가 생각나는건 내가 나이들었기 때문이가 싶네..  ","문수(b618****)","2019.06.30 21:52"
"4561","6","기대를  많이 해서 일까 개인적으론 전작보다 별로였음  ","mina(moon****)","2019.06.30 16:09"
"4562","6","너무 로맨스에 치중했다..3편이랑 비슷한 스토리라인..그리고 보니 너무했다 앤디가 보면 맴찢  ","Youni(youn****)","2019.06.30 01:22"
"4563","6","관람객전 3편이 더 재미있었어요... 보니 너무 얄밉고... 3편으로 끝났으면 더 아름다운 마무리였을 것 같아요.. ㅠ 우디 너무 짠했어요.. 앤디가 그리워 ㅠㅠ  ","쑥블(lllw****)","2019.06.28 09:44"
"4564","6","관람객토이스토리 보고 자란 20살입니다.  3편보다 완벽한 결말이라는것에 동의는 못하겠지만 제 애착 강아지인형을 계속 떠올리게 하더군요. 중간 중간 울컥 눈물도 나왔습니다.  애들과 놀기 위해 만들어진 장난감.. ?  ","윰(swan****)","2019.06.27 17:40"
"4565","6","관람객아이들과 보기 좋아요마지막 부분에서 속상했어요ㅠ 우디~~!  ","김은경(kimk****)","2019.06.27 12:08"
"4566","6","우디 신발에 보니 보는 순간 전편에 우디신발에 붓칠하면서 앤디 지워진거 떠올라서 속상그나저나 보니야...우디가 그렇게 마지막에 설명충모드로 부탁했는데 그러기니.또르르기존 친구들의 매력을 못봐서 아쉽휴지 준비해갔는데 눈물 1도 안남 전편이 더 명작  ","김똑똑이(nike****)","2019.06.26 22:16"
"4567","6","영화를 보고나서 보지말껄이라고 후회했다. 보면서와 보고나서 한참을 울었다.. 우디가 최애였는데 하 이 슬픈 감정은 멈추지않아ㅜㅜ?ㅜ?보니야 정말 너 밉다 미워 우디가 아무리 자기 갈길찾은거라지만 그 주 원인은 보니.,솔직히 3때 엔딩이 너무 좋았다  ","window(cect****)","2019.06.26 22:07"
"4568","6","우디가 새 삶 찾은건 좋은데 우디랑 토이스토리 친구들이 떨어지는게 너무 아쉽다..  ","이유진(bobo****)","2019.06.26 20:49"
"4569","6","관람객외전같은 느낌. 개인적으로는 아쉬웠습니다.  ","deokie(deok****)","2019.06.25 05:29"
"4570","6","앤디에 너무 감정이입해서 그런가... 솔직히 좀 열받네!  ","브라이드웰(kks0****)","2019.06.20 22:49"
"4571","6","스케일과 감동은 토이스토리2 수준. 3은 넘사벽. 3은 보고 또 봐도 사람 울리는데..여러분 저만 이렇게 실망했나요??  ","davi****","2019.07.03 16:15"
"4572","6","애들은 원래 쉽게 질리고 쉽게 꽃히고 그럼그런점에서 보니를 비난하고싶지는 않음 오히려 앤디가 특별했던거고 그래서 토이1~3이 호평을 받은거였지 이영화는 그냥 토이스토리 시리즈가 앞으로2,3편 정도 더 나올수있게 해준점만이 가치가 있음  ","샤닝데이(somi****)","2019.07.03 15:38"
"4573","6","나에겐 좀 지루했던 아이들은 재미있겠네요  ","지니지니황진이(god1****)","2019.07.02 01:12"
"4574","6","전 작품들과 비교하면 졸작포키라는 캐릭터가 너무 이질적이어서 집중이 안됐음  ","goom****","2019.06.29 20:10"
"4575","6","관람객기존 시리즈보다는 실망스러웠어요 아이는 재미있게 봤다네요~  ","이정호(ijh1****)","2019.06.27 19:09"
"4576","6","관람객그냥저냥이네요. 별 재미는 없는듯  ","유키(myti****)","2019.06.27 16:32"
"4577","6","우디의 행동들이 고집이라고 느껴지고 짜증스럽게 느껴지는 걸 보면서 내가 나이를 많이 먹었다는 걸 실감하게 된 영화...  ","soodan(tnql****)","2019.07.01 01:15"
"4578","6","생각보다 별로ㅠ 하도 여기저기서 기대를 높여놔서인지 어느부분이 재밌는지, 슬픈지도 모르겠음ㅠ 그냥 보니는 우디를 너무 없는장난감 취급하고 우디는 버즈보다 포키를 더 챙기고ㅠ 토이스토리 1,2,3갬성 돌려주라줘ㅠ  ","shee****","2019.06.28 16:56"
"4579","6","너무 기대를 하고 본건가 3편으로 끝냈어야 했다고 생각함. 지루하고 설득력 부족 공감 부족  ","o0oj****","2019.06.27 21:11"
"4580","6","관람객3편까지만 재밌고 4편은 그냥 그러네요.  ","슬긔(luv1****)","2019.06.27 18:38"
"4581","6","4편은 1편보다 재미를 못느꼈음 그냥 그저그래 3편에서 눈물 흘렸는데 4편은 토이스토리 캐릭들 그냥 반가움정도  ","두부김치(skys****)","2019.06.27 02:49"
"4582","6","장난감의 의의를 부정한 영화 내가 알던 토이스토리가 아니야  ","난천재(akzk****)","2019.06.24 12:01"
"4583","6","3편 보단 재미도 감동도 없었다..  ","미진꽃(ii30****)","2019.06.23 20:25"
"4584","6","이번건 별로.. 교훈이 좀 애매함 얻고 싶은게 얻을 땐 동정심을 유발해서 착한 척 하라는 건가 근데 이미 인질로 잡아놓은게 팩트  ","lovelyjuk(juk1****)","2019.06.22 11:00"
"4585","6","3보다는 아쉽다 그래도 감동적이여서 좋았지만 너무 3보다는 시시했다,, 그리고 보니는 별로 앤디가 주인공이엿을때 가 더 재미있었다  ","minjae(alsw****)","2019.06.21 12:40"
"4586","6","관람객우디  자유?찾은거 축하해~근데 다시 돌아올거 같은기분은 왜 일까 ㅋ  ","진광희(jing****)","2019.06.20 21:29"
"4587","6","정말 반가웠지만 3까지가 좋았다. 억지로 늘리다보니 점점 산으로 가는 기분...그냥 작별 인사하고 왔다...안녕...  ","아몽(tree****)","2019.06.22 15:40"
"4588","6","포키랑 보니랑 ㅈㄴ 넌씨눈 캐릭..대학간 앤디 ㅈㄴ 날벼락..우디야ㅠㅠㅠ우디야 보랑 꼭 행복하자...  ","장민영(woww****)","2019.07.08 20:24"
"4589","6","가족이보기에좋은영화같다..재미있었다..  ","엉뚱쌩뚱(limp****)","2019.07.07 12:54"
"4590","6","관람객어릴적생각나고 너무 잼났어욤ㅎㅎㅎ쿠키영상도 잼나구욤ㅋㅌㅌ  ","추츄차챠(7079****)","2019.07.02 15:36"
"4591","6","관람객생각보다 조금 지루함,하지만 아이는 재미있어함  ","별님(sky1****)","2019.07.02 14:06"
"4592","6","관람객추억팔이 하려고 봤는데 아니네요 ㅠㅜ  ","bogus(nyk0****)","2019.07.01 16:41"
"4593","6","관람객토이스토리는 뭐 믿고 보는 영화지만 그렇게 재미있지는 않았어요  ","냥이집사(wndn****)","2019.07.01 13:27"
"4594","6","관람객어린아이들의 순수한 마음과 성장이 녹아있는 거 같아서 마음이 따뜻해지는 영화였습니다.^^  ","vujder324(wooj****)","2019.06.30 00:00"
"4595","6","관람객잘봤습니다아이들이 재밌다고하네요  ","이자형(haha****)","2019.06.29 13:18"
"4596","6","관람객재미있어요 아이들이즐겁게봤네요  ","왕궁(ossi****)","2019.06.26 22:13"
"4597","6","관람객그냥재미있었우용하하  ","김다영(da43****)","2019.06.26 19:47"
"4598","6","관람객우디를 다시본다는 기쁨이 컸던 영화~단순한 스토리가 아쉬웠음  ","한은영(arth****)","2019.06.26 16:37"
"4599","6","관람객어릴적 보던 토이스토리 내용이네요여 캐릭이 이뻣고 우즈도 마지막에는 독립을 ㅎ 우즈외 좋은 친구들이 있었다.  ","younickname(syrn****)","2019.06.25 21:14"
"4600","6","왕년에 검프 행크스 믿고 보자  ","hws6****","2019.06.24 10:39"
"4601","6","관람객가가가가나나나가가다다ㅏ앙만ㅇㅈㅂㄷ  ","givemeall(give****)","2019.07.06 02:29"
"4602","6","관람객그냥의리로봐야할듯요  ","HairStylist(dlqu****)","2019.07.05 09:25"
"4603","6","우디의 오지랖 스토리...  ","이유나(yule****)","2019.07.01 20:34"
